Début;DesG;DesSG;Fin;IdxG;IdxP;IdxPar;IdxSG;TexteLibre
;Français;Langue maternelle;;403110406;9010003075;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003077;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003078;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003079;9010000000;403110400;
;Roumain;Langue maternelle;;403110410;9010003080;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003081;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003082;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003083;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003084;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003085;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003087;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003091;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003092;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003095;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003097;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003098;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003099;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003101;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003102;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003103;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003104;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003105;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003106;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003107;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003108;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003110;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003111;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003112;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003115;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003116;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003117;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003119;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003123;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003125;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003126;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003127;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003128;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003130;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003131;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003132;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003133;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003134;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003135;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003136;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003145;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003146;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003147;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003148;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003149;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003150;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003152;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003153;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003154;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003156;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003159;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003160;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003161;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003163;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003165;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003167;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003168;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003169;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003171;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003172;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003173;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003174;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003176;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003177;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003178;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003179;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003180;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003181;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003182;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003183;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003185;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003187;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003188;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003189;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003190;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003191;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003192;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003193;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003202;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003203;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003204;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003209;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003210;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003211;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003212;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003213;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003214;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003215;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003216;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003217;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003225;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003226;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003228;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003232;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003233;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003234;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003235;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003237;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003238;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003241;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003242;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003244;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003245;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003250;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003252;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003253;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003255;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003257;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003260;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003261;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003262;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003263;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003264;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003265;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003266;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003267;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003268;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003269;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003270;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003271;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003272;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003273;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003274;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003275;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003276;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003277;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003278;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003281;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003282;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003286;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003287;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003288;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003289;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003290;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003292;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003294;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003296;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003297;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003298;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003299;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003300;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003301;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003303;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003304;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003308;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003309;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003312;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003313;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003314;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003316;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003317;9010000000;403110400;
;Suédois;Langue maternelle;;403110412;9010003318;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003320;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003321;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003322;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003324;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003325;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003326;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003328;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003329;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003330;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003331;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003332;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003333;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003336;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003337;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003338;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003340;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003342;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003344;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003346;9010000000;403110400;
;Français;Langue maternelle;;403110406;9010003347;9010000000;403110400;
